onset	duration	trial_type	value	sample
0.005	0	Ojos cerrados	65	1
158.78	0	Ojos abiertos	66	31756
173.975	0	Ojos cerrados	65	34795
189.015	0	Ojos abiertos	66	37803
208.855	0	Ojos cerrados	65	41771
223.915	0	Ojos abiertos	66	44783
238.705	0	Ojos cerrados	65	47741
252.73	0	Ojos abiertos	66	50546
266.53	0	Ojos cerrados	65	53306
281.185	0	Ojos abiertos	66	56237
296.11	0	Ojos cerrados	65	59222
328.165	0	Hiperventilacion 1	67	65633
380.825	0	Hiperventilacion 2	68	76165
422.485	0	Hiperventilacion 3	69	84497
468.65	0	Hiperventilacion OA	74	93730
520.635	0	Recuperacion	70	104127
